y,x1,x2
0,-2.0112656208646373,0.7421205936189965
0,-2.0585773568817203,-3.2403524175396163
0,-2.430979427894476,-2.0151427075263357
0,-3.9930646121212803,-2.7168755754589338
0,-2.5830038945687344,-1.792052668394977
0,-3.6986795073828795,-2.375894315627262
0,-1.6285788299082764,-1.53443726920964
0,-2.423533319448618,-2.324078064684138
0,-1.5487047645814807,-1.3206408149980107
0,-1.5126717064362674,-0.47967559771239476
0,-2.9703533644979045,-1.9824273646254091
0,-1.4234385634956666,-2.063706398486007
0,-1.8156541850792176,-1.3622022194485588
0,-2.897745298881534,-1.54793724823827
0,-0.3196942094800066,-2.0722669037271286
0,-0.7737349015975727,-2.4288430675032173
0,-1.5674010600400314,-3.6422434435200794
0,-3.0506090700245174,-0.9490199224970812
0,-2.399513118924332,-1.0204613133674376
0,-0.8256110119336204,-0.7937016663395504
0,-0.03407533564840626,-3.667382253365084
0,-2.137326848220304,-2.140859231842953
0,-1.6576293753538263,-2.3285591613176666
0,-2.6450882626605714,-1.4473352900841951
0,-1.6146967071655631,-2.3078978930606757
0,-4.345057757494244,-2.6655429778264077
0,-2.798697485740621,-2.8982820192881675
0,-3.700058532490027,-0.22152891090728843
0,-1.5079269519644138,-3.9268510211325527
0,-1.4516951031023437,-0.5356400506841172
0,-1.0503731997057073,-0.5281737098541694
0,-2.419816203493546,-0.375195387076555
0,-1.0033687563361207,-1.1914327558513933
0,-2.7885063633488856,-1.0870208037537195
0,-1.8667500031496749,-3.217812465080079
0,-1.391915678567514,-1.8614713242441507
0,-2.182915210901051,-1.6851299272689486
0,-1.8966161848399996,-2.9009426224147856
0,-3.909756565466422,-0.5527600658427747
0,-0.2489085118553267,0.19871287560714812
0,-0.4914567275511943,-0.23765983139327873
0,-1.0093969664979339,-2.440900931221612
0,-3.819851035771978,-2.306648388595481
0,-2.1009500162581105,-1.5821470960771518
0,-1.549244509971718,-2.12273096453403
0,-3.135424683093743,-1.348678838051332
0,-2.9209421955339936,-3.2210552258773824
0,-1.217564300233712,-3.3346864352190364
0,-0.7361138305785495,-2.7743711713082195
0,-0.5896358078705461,-2.9346366772135974
0,-1.580851697843237,-1.3311262251538598
0,-1.0905025931370531,-2.7713132667288067
0,-1.2486980674993124,-1.8363585943059695
0,-1.871227026837356,-2.3683853797064014
0,-0.6930406640552866,-1.4830838843889738
0,-4.196816078306709,-0.5009876817835752
