y,x1,x2
0,3.4142501239548437,-2.969115431798855
1,-5.768987350370821,-5.577055905778252
1,4.601717857105541,2.7747294268810947
1,-0.559358840018831,-0.3183311366228736
1,-2.982444471454073,-2.498898795030982
1,-2.6889551417698385,-2.98197817989967
1,-4.685862193953653,-0.6208030343841529
0,-0.12025042941968422,1.7706297389886458
0,2.7177701444525155,-1.4391433034543297
1,4.725467733996993,3.867598992837884
0,-3.683597906754585,0.6840363368301041
1,-2.8754163851263,-2.5584611875892733
0,-0.13848287601558695,3.6025229613369447
0,2.6783172850482515,-4.177653982466836
1,4.881786946691136,0.5583905249659438
1,-3.1964685556467884,-2.6348264769148955
0,0.44874381030967925,-3.7962491316557134
1,-5.083572218361951,-3.580970312235877
1,3.414718504223856,4.479755099000613
1,-4.638470805024554,-4.55931293445974
0,-2.546108029782772,1.735332022239163
0,4.838408795068972,-3.07439383045039
0,-1.0136404871736886,3.859604301287618
1,5.796328039281889,2.3286974943912355
1,5.599632066936465,4.5014101388223935
1,-1.9283538965573825,-3.856952393660322
0,-0.2382561185186205,1.4057683345126861
0,4.529452121380018,-5.07131669739465
0,-3.824638850743213,5.1798976375648635
1,-1.876933171053679,-2.90553859792999
0,-2.7850369912484894,4.635773081859952
1,3.3116204962898337,1.7659755018248688
1,0.8999902976938756,3.809347280093789
1,-3.77934986580658,-0.8872036419670621
0,0.8786297914843999,-0.1738332730019465
1,-5.472524019998673,-3.8287071850827488
0,3.6466417572628416,-1.759917027571646
0,1.367203714326024,-5.752912246683991
0,-0.260285290023603,5.507827429173631
1,-4.6578945222827315,-4.173033170452982
0,-4.421532432705135,5.581117249053932
0,-4.438426701526623,1.144897361220501
0,4.8990808538401325,-2.3919309110351605
1,-1.4747397922037635,-2.807044616217354
1,5.285977588588139,5.593543595936353
1,4.030457526989267,1.8907457082750625
0,-3.0220248062032624,2.2423324801725357
1,2.015193253351754,4.265453009895282
0,-0.27114010334298655,3.615746968989697
0,-1.2408671626180876,2.5638447910805553
0,-5.4008600887791545,0.556695129853324
0,3.4087321836850606,-0.5805545839939441
0,2.3007746128496365,-0.7173740049111075
1,1.9926810868182656,0.16222866064344998
1,-3.1715554997535946,-0.014230121563741704
1,-3.537150136551645,-5.93030694164554
1,3.55952927312228,4.562067042294075
0,-4.154257773727295,0.17485503334773966
1,-3.108416705377749,-3.632194422214525
0,-2.9689945194350003,5.065730715476093
0,-0.042095205550140236,4.778898607759402
0,-2.0666372149753442,5.6735339868755545
0,4.987647390786151,-0.022424627852160484
1,-2.7946528895772644,-5.984121312547359
0,-0.06534035636468616,4.904153227886127
1,1.0968218787238584,4.736050382243775
0,-1.4369101455813507,1.8485786351084244
1,0.2683296414211327,4.774533253876143
0,3.040296512255736,-3.339931321050699
1,-0.3162880596537434,-0.16801411727647064
0,-3.7279080229818646,3.64898870500474
0,4.125994875525066,-3.4583886868804257
0,3.1274933660060924,-2.5228070578887127
0,3.1597185530008574,-3.8455598444779753
0,5.913441672026238,-4.974184628757939
0,1.3970817784484098,-0.7889546535734553
0,-4.359512219056342,0.5601592876355426
1,-2.3933316082548117,-5.2988496423531615
1,-3.4309997140226187,-5.860328106013185
1,-5.67566567936592,-4.830086246488008
1,-3.791176100345183,-4.835979964766011
1,-3.5568824650536044,-5.7009321317127615
1,0.9716249508055625,5.3966950826652464
1,2.151622927241988,1.9970119329518639
0,-3.777798868926766,0.25753794444244704
0,0.34874438739643665,-2.4743783808735316
0,5.9341651632821595,-0.5253651333041489
0,1.018601389372634,-3.7931296233418834
1,3.056720471693552,4.231020818224351
0,5.8454985037783445,-1.3442545491125202
1,0.1005859619108378,0.41823239223458586
0,3.4803162030730164,-5.385360543041315
1,0.7419409190542865,1.0316484758186562
0,-3.2325017250768724,1.4843678876750346
1,-1.7044864037379739,-4.102770972393046
1,-3.206787857117888,-1.286183606243867
0,-3.99705566301418,4.39691875736753
0,2.1492675692861667,-0.9443738430491067
0,-3.1335816320533922,4.881753009205568
0,-0.5814094659872353,1.4055931683978997
1,4.571097813080996,4.8781372467346955
1,1.6440786873718025,4.4924125728405215
0,1.1999547370287473,-5.13773967740417
0,0.2543066061598438,-1.5832132378818642
0,2.63765498335124,-5.263235100457678
1,-4.534679561638768,-3.15255947192054
0,5.86776755801111,-4.996190938905784
0,5.035907152479922,-0.8609778651079978
0,-1.7247804836224532,5.182073601696175
1,-1.2355420979074552,-3.745089833138991
0,-5.005142645852175,0.3377401363941317
1,-3.9016479463489304,-4.779589944693726
1,0.48317574836255517,2.181270741125445
1,1.7986784592212643,0.3743708416004665
0,0.48642345463031234,-4.701766953916376
0,0.8326121669015265,-5.98141551961271
0,4.631197804636031,-4.239110367139801
1,-4.279204909187683,-5.48235917168131
0,-3.4689781308043166,3.9345247252931586
0,4.869500492462976,-0.17235946622531628
1,0.028256833982595708,0.302374828081156
1,1.6761735102554667,2.5908250117972784
1,4.2289390000769345,1.0862270250290749
1,5.475509901501937,3.4775657092857273
1,-0.5239293502236251,-4.292940484243445
0,-2.8822785792917784,5.880149847122084
0,4.801288496448251,-3.82933083635362
1,1.35006774618887,2.2866030381483142
1,-1.4845024741480302,-3.2065942044537223
1,-0.7007881379468017,-1.685950690687605
0,0.3397251288752159,-2.099418730744219
0,-5.183546339267195,5.5269766003366385
0,-1.4056192798598204,1.7562915063499531
1,-5.635679986450668,-5.835004347063659
1,4.522638703143457,2.6142560845044045
0,-4.977093864545168,4.861175934376661
1,-5.148723428737867,-2.0082531104744703
0,4.48176809065626,-1.2253803213134233
1,-1.3447171514235379,-2.9994731799233705
1,-0.6513701341827982,-5.008142177601258
1,-4.5288153688889,-5.815935912596615
0,-1.8263347632819205,1.6471854995907051
0,4.639895886815793,-1.8233620601440634
0,4.168116655528138,-1.3260997807374224
1,-3.7955046542329,-4.937783648085315
1,5.4789739378175,3.460066333694897
0,2.657892035364057,-2.0461268438230036
0,-0.31131198261664395,5.141849921477842
1,-4.70361862329446,-2.93382101833231
1,-4.711180493697611,-5.6119932271467405
1,-1.23813128317488,-5.802622627645178
1,-4.840740740502952,-5.498084823873796
0,-0.4859415497921873,1.515861397048866
1,1.664702920752461,0.6669858741570351
0,2.0609951264195843,-3.9349559763941215
1,-0.017918473035024363,-4.803493219085794
1,0.563683434316772,2.382677596861386
1,-4.472578705295746,-4.18583223123278
1,-4.819837453183936,-3.3361645967670484
0,-4.113190283213044,4.386523148386914
0,4.881082050407713,-0.46322033314208966
1,-4.922354633214127,-0.4315306961834722
0,4.808722387555463,-0.3023610321506567
0,-5.326923861208343,4.622748021625739
1,-1.7927472931442026,-2.137852796164225
0,-5.305672362199402,2.080993234721973
0,5.15838525171057,-0.9062019252305618
1,1.3047346123712487,3.774295065462013
0,-1.6241162946535042,1.868999195707147
1,-3.3754956205839335,-3.3541317346134747
1,-2.054596140209469,-3.2125264086425886
0,0.7720346351525222,-2.763139950373443
1,-4.79150128468973,-0.21937378976144828
0,4.6248679192285636,-0.852753291164845
0,-4.81073774777542,3.925245022481249
1,-4.192781644134811,-5.684238257208563
0,5.589165003628295,-5.166686905678944
0,0.2917724049084427,-1.9674242527107708
1,0.9610463007920771,2.1522327154964387
0,3.6768432988101267,-3.0383417285847827
1,0.8148746344277242,2.8749254144604492
1,-0.7690610055578873,-0.5081630665972625
0,-0.18567566618003184,3.2785991364871734
1,-5.696275338914347,-4.314287234185031
0,0.5407089156797156,-2.9661502164890408
1,-5.025714391929796,-3.1488289860790246
0,4.228423784188635,-1.2802995414585894
0,-2.9340148365226923,1.2472650589734258
0,-4.250333004179083,1.4579926073274692
1,4.593083183870476,3.7545285661299204
1,-1.729629308632866,-4.270505456741375
1,0.5842344486600268,4.82733550487319
0,0.5594961650931509,-5.3046603832590336
0,5.297835991354077,-1.069954509010131
1,0.4619564713430009,2.101730891448824
0,3.6930714832269587,-0.31174013497002306
0,-1.2387635340382985,5.037722867455159
0,1.7497549894251279,-0.8891653050086461
1,-2.637946285351063,-2.3785045955955866
0,-5.364808084080323,2.401551120346994
0,-5.920619755896041,2.588618522457409
1,-4.174125456833281,-3.978756595548475
0,-0.9044566669153937,4.1943629351007985
0,2.708658739036764,-3.268604338836667
1,-4.047004262825794,-3.8767233888502233
1,-3.5821056956992834,-5.211762686245493
1,-5.323997077983222,-1.2423798118434206
0,-0.32110595640187967,2.417622988272342
0,-1.8061577935259265,0.11348883666505571
1,-0.8944018492693431,-3.3832731222209986
1,4.635632194913342,2.4210611162125133
1,2.974451080081053,2.7351481655687166
1,1.9916509610629873,3.8230882399657276
0,0.22850158635037587,-5.887604750427272
1,2.9385276811517542,2.1473713865507307
1,-3.6278323446022114,-0.4239103368818178
1,3.1335722123494634,1.7127711128487135
0,4.349119590551709,-4.4430643602245254
0,-2.3690725039450626,4.773973859126272
0,-3.994348300377169,3.686242162795679
1,1.5514661543929833,3.98120668352567
1,-5.643990945210135,-3.9574171407002723
1,4.29314051244728,4.357323126587744
0,-3.680810701021983,4.699891666146868
1,1.3608431793204545,0.20054812123999
1,-5.474288321580389,-3.250874283896337
1,5.787183353259024,1.9564760790744913
0,0.8065151819955645,-3.672722297567816
0,-0.7647547337401193,5.44002003517744
1,-2.6166386971344764,-2.6044286359101534
1,3.5864373483454983,1.411296016529377
1,0.647061352050514,0.642100916345953
0,-3.5284001791251285,2.238422079375596
0,-3.930474285651144,0.050848455359300715
0,-2.7998949914763216,2.4480912900326075
0,-3.7807184548378245,0.9180705465296342
0,4.871159683156293,-5.501827746969866
1,-2.4910502418424585,-0.7048709344962845
0,3.839245862864118,-0.8408453262600233
1,-5.433517500103335,-1.8208019270387013
1,3.204515953832015,3.0663899876599316
0,3.0956703479423595,-3.3276701748563937
0,-5.682205090983189,1.4554222210754233
0,-1.2000317746369547,2.705704060368589
1,-4.013532687069528,-3.876582888937719
0,5.491325698509172,-1.3059640782012139
0,-5.051800004801862,2.4810673952742945
0,-1.1009840234110015,0.19184344425411837
0,5.798921744513791,-3.3477300345984986
1,-5.148525186392362,-0.23917369038099423
1,2.2508524928125553,5.658086414165155
1,0.6788197816240427,5.846759444706549
0,-4.118203087531583,1.9846963477411919
1,1.5357074088751688,1.7846785640795133
0,-4.089289164956426,1.1545712423685472
1,-4.510630644530465,-4.963154216002295
0,-4.43369771468133,3.913303175031615
1,1.2196950174698031,1.6521331924122933
1,-5.865088437247323,-4.900443151880609
1,-3.769769190057559,-1.781127517715504
0,3.1992540320934495,-5.020553445505357
1,-1.693140596500598,-5.024905845260946
0,2.8936027500349155,-0.14090250652225222
0,-0.45216741864351206,2.695554068452111
0,-0.19003000823431648,1.5786200897309755
1,-4.68490572709743,-1.8480907081320765
1,5.553065428608534,2.5513451117717523
0,-0.33341910357557936,1.6896685364554287
0,3.193998527570784,-1.3671773108399066
0,4.056597255410452,-4.290947547794531
0,-3.537958118293318,4.073178595732315
1,1.930381058191415,4.5538029919116525
0,3.767006672009302,-0.005357182515581371
0,-1.8491108367707056,3.821187068366271
0,-1.451668728775985,1.20925178896141
1,1.6283553215835127,0.5141758138415753
0,3.6037235051044263,-0.5969950025100843
0,0.8355410141593893,-0.970913411408219
1,-3.228895561740501,-3.4620849183556857
0,3.8937998247834003,-3.2870240549964365
0,-5.503769450260734,3.3007542134901087
0,4.066337482236122,-3.509440293040825
1,1.8380556300126045,1.705200139535009
0,3.5201904300483875,-2.641024427161028
1,-3.88460651112473,-4.892025622881192
1,-2.102745640433568,-1.6217143339872564
0,-5.83458782920934,3.8769270320444775
1,-4.748103198151512,-5.8467705054354155
0,-2.603919161712838,0.3047175918591165
1,3.1589094408482197,1.3624397795283585
1,1.4337904136423276,0.2621577684258227
1,-1.7624828647312825,-4.047259936086448
1,2.242022653521417,0.07021327987604309
1,-2.583242838629303,-1.821777230437874
1,3.8396415541501483,1.0381164934406115
1,2.3794928955612704,3.3570949389541056
1,-0.9525599422559026,-1.5352924040307698
0,0.793355320005503,-2.6914139389373304
1,-3.8011905312614545,-2.7938527897713357
1,-0.2997786925188848,-0.6355445022318236
1,0.5057653218318592,4.651409872531076
0,4.906382813512437,-1.5105123263492715
0,5.710564903434715,-5.551388259049418
1,-3.443978204828454,-5.73508334645885
0,0.38409617271463503,-4.1392093622198445
0,-1.8553276675811503,4.739682244533469
0,-5.707118894202722,0.7806642262803507
1,-1.31402174122195,-3.6613852622267586
0,1.5099899039341835,-4.131733035927027
0,-2.0364262851235253,2.492803423127043
0,-4.0720256224958575,2.0461028776862804
0,4.271824885297974,-2.622240529723058
0,1.0025024075846432,-5.015018402802525
1,5.691798317311623,1.5771729991383836
1,-0.40415500647577574,-3.5170769976321026
1,4.680238082293727,4.113361287800217
0,2.536425040954782,-2.6176459566049743
1,1.9386764529954235,4.480952642101329
0,-3.16631904607857,5.135186698744292
0,-1.0893698798681726,4.654030308862275
1,-1.6586493922040972,-5.2247204847299145
0,3.6663402624690207,-4.61901685943667
0,-5.527972246047284,4.593458832197939
0,4.922751522269209,-4.639068511685764
1,3.5224405508415657,3.8877998591542564
0,-2.7533943353046197,3.7081068681000033
0,-0.530389161536732,1.963250752487511
0,-5.893222144040919,4.5207275760803896
0,-3.1449733085792104,4.856586355803302
0,2.4628036050671653,-2.8098429484598455
0,-2.0420201063534478,1.0625120497097669
0,2.8062139094417944,-1.0350543932727305
0,1.5703924804147391,-3.563180478623508
1,3.298304672833183,1.3909018327103695
0,1.2346448029902324,-5.573111294310365
1,2.680346230576106,1.2386923375661354
1,0.9718486702076916,5.139444704982452
1,-0.9132319608379476,-2.1540819970286975
0,-0.06326202049967833,1.6264353204751387
1,-2.6035725594192627,-4.792549649908324
0,3.354940622637514,-3.3906172932511254
1,-4.128287445790193,-0.9553951738053001
0,-1.3262632031728572,4.310475104677607
0,0.3077080185612431,-1.5819464038386286
0,2.382216984537081,-3.2861847801395925
0,4.608525685991424,-0.30317411501164315
1,-0.33445885201217607,-5.038982597448012
1,5.69412276400908,0.9976794560134294
1,-0.2695736639088864,-3.4778913478876348
0,3.3212787804513937,-3.8995146088145702
0,3.236938445326814,-4.673057742715173
0,-2.216885509886197,1.5418617264695058
1,-4.3879687252192525,-5.038363701725757
1,-2.861000931530725,-4.624789192683238
0,2.75403504318092,-3.863270944985743
1,0.5206983219977701,1.0471135266197962
0,1.4645199858407523,-1.776723477676569
0,1.4748672688365332,-4.404492167119315
0,-5.190408214901254,1.85655714567838
1,3.99879921131469,2.8701770419211243
0,-3.8683507143723546,2.374485688334971
0,1.3144975964351033,-0.46050578187714564
1,-5.947392269521515,-3.7192485183040844
1,3.5797795626785955,4.982226306539815
0,-2.164835410841988,2.0005360282884794
0,1.1891483881845488,-4.18338858048628
0,-0.04066915215662448,5.3722046627881355
0,4.629428642229186,-0.1431710549077252
1,5.862791538689635,3.00919759822591
1,-2.53654234500209,-1.6774865588740795
1,1.8057616479745775,4.039228293087945
1,1.6912726293085143,2.872378470361582
0,0.8800487033258833,-3.8052816436247667
1,-2.7912942766160995,-2.002179601106036
0,-5.436866554082371,1.0598716372296622
1,4.324404481634701,3.5404549553859397
0,-0.08147955005551921,1.8040292014584338
1,-3.7893610566097777,-4.018275178852491
0,1.0264310526217741,-5.980540365926572
0,2.3577836425611167,-2.6925083587930203
0,5.539713022848446,-1.560261683029239
1,-5.224508464270912,-5.311834315391025
1,3.223887404674315,0.2354866987097921
1,2.2482267485429475,5.468205473647686
1,4.3617480069478916,3.54770121807087
1,-2.050317463428655,-1.0235254240542417
0,-3.538563096211874,0.02293402647046605
0,5.866635233451234,-1.0806318220893445
1,-1.0628734298443305,-5.0617875754142005
0,5.6510787049649025,-3.8093743751960574
0,-2.1735554146725917,3.3717146060052983
1,-3.8715178541497153,-4.117241425679822
0,-5.661972290221456,1.0086521442062804
1,1.1082130370559753,0.22506864165552543
0,1.2322889830065833,-4.525314923157566
0,1.3076067754045653,-0.8429220895195613
1,-5.109412444864574,-5.156133588876401
1,-0.27160116534832923,-0.7111074558706605
1,5.512247804155777,2.0950476065563635
0,2.6289581144737895,-2.1797361240314785
